frame_id,kick_id,kick_direction,visibility_LEFT_ANKLE,visibility_LEFT_ELBOW,visibility_LEFT_FOOT_INDEX,visibility_LEFT_HIP,visibility_LEFT_KNEE,visibility_LEFT_SHOULDER,visibility_LEFT_WRIST,visibility_RIGHT_ANKLE,visibility_RIGHT_ELBOW,visibility_RIGHT_FOOT_INDEX,visibility_RIGHT_HIP,visibility_RIGHT_KNEE,visibility_RIGHT_SHOULDER,visibility_RIGHT_WRIST,x_LEFT_ANKLE,x_LEFT_ELBOW,x_LEFT_FOOT_INDEX,x_LEFT_HIP,x_LEFT_KNEE,x_LEFT_SHOULDER,x_LEFT_WRIST,x_RIGHT_ANKLE,x_RIGHT_ELBOW,x_RIGHT_FOOT_INDEX,x_RIGHT_HIP,x_RIGHT_KNEE,x_RIGHT_SHOULDER,x_RIGHT_WRIST,y_LEFT_ANKLE,y_LEFT_ELBOW,y_LEFT_FOOT_INDEX,y_LEFT_HIP,y_LEFT_KNEE,y_LEFT_SHOULDER,y_LEFT_WRIST,y_RIGHT_ANKLE,y_RIGHT_ELBOW,y_RIGHT_FOOT_INDEX,y_RIGHT_HIP,y_RIGHT_KNEE,y_RIGHT_SHOULDER,y_RIGHT_WRIST,z_LEFT_ANKLE,z_LEFT_ELBOW,z_LEFT_FOOT_INDEX,z_LEFT_HIP,z_LEFT_KNEE,z_LEFT_SHOULDER,z_LEFT_WRIST,z_RIGHT_ANKLE,z_RIGHT_ELBOW,z_RIGHT_FOOT_INDEX,z_RIGHT_HIP,z_RIGHT_KNEE,z_RIGHT_SHOULDER,z_RIGHT_WRIST
93,5,4,0.7597718238830566,0.4439530372619629,0.6644454598426819,0.999593198299408,0.7499879002571106,0.9961127638816833,0.3851870894432068,0.612673282623291,0.5062875747680664,0.5691389441490173,0.9990863800048828,0.6271347999572754,0.9977919459342957,0.35310983657836914,0.35039907693862915,0.38951021432876587,0.348627507686615,0.3770410418510437,0.36788666248321533,0.3866006135940552,0.39650946855545044,0.3949989378452301,0.4024260640144348,0.4040308892726898,0.3920653164386749,0.4011874198913574,0.4059198498725891,0.41098207235336304,0.7417078018188477,0.6145394444465637,0.748738169670105,0.6482505798339844,0.6958937644958496,0.5720784068107605,0.6320191025733948,0.7443816065788269,0.6114928722381592,0.7526417970657349,0.6501017808914185,0.6902083158493042,0.576074481010437,0.6267054080963135,0.007589254528284073,0.06023867800831795,-0.0018285398837178946,0.018339458853006363,0.011728097684681416,0.043698884546756744,0.07243357598781586,0.036476992070674896,-0.05716971307992935,0.033623628318309784,-0.01840713433921337,0.01528304535895586,-0.024124640971422195,-0.07586901634931564
94,5,4,0.7762454748153687,0.4187185764312744,0.6729081869125366,0.999584972858429,0.7602575421333313,0.996106743812561,0.3504027724266052,0.6497465372085571,0.5418022274971008,0.6057072877883911,0.9991647005081177,0.6594759225845337,0.9980024695396423,0.3706531226634979,0.3702651858329773,0.38471806049346924,0.364210307598114,0.3852652609348297,0.38701650500297546,0.3916248679161072,0.38865649700164795,0.3946782946586609,0.41822758316993713,0.40291738510131836,0.3994894325733185,0.4017227590084076,0.41325074434280396,0.42446646094322205,0.7144969701766968,0.606688380241394,0.730232834815979,0.6484180688858032,0.689844012260437,0.5710262656211853,0.6140498518943787,0.746751070022583,0.5992511510848999,0.7596919536590576,0.6500343084335327,0.6949790120124817,0.5734341144561768,0.6091232895851135,0.045773256570100784,0.07467009127140045,0.036385565996170044,0.020394500344991684,0.07052205502986908,0.04609987884759903,0.12869903445243835,-0.0571027509868145,-0.062385160475969315,-0.0781678780913353,-0.02059115841984749,-0.004339066334068775,-0.02273973822593689,-0.0829712450504303
95,5,4,0.7414960265159607,0.4588899314403534,0.6314895749092102,0.9992597699165344,0.7250576615333557,0.99589604139328,0.3286038637161255,0.6664169430732727,0.5707013010978699,0.5999649167060852,0.9989501237869263,0.6795059442520142,0.9979639649391174,0.35242003202438354,0.3915020525455475,0.38797301054000854,0.3956931531429291,0.3945506513118744,0.400784969329834,0.3970744013786316,0.38918179273605347,0.3927346169948578,0.42420244216918945,0.39859381318092346,0.4069000780582428,0.4047071933746338,0.4199158549308777,0.42746010422706604,0.7190423011779785,0.587967574596405,0.7318202257156372,0.6416738629341125,0.6766167283058167,0.5670096278190613,0.6061591506004333,0.7454009056091309,0.5949486494064331,0.7583574056625366,0.6401548981666565,0.6934009790420532,0.5703780055046082,0.6003435850143433,0.03976001217961311,0.057910818606615067,0.032268501818180084,0.021595092490315437,0.0474257655441761,0.04624433442950249,0.08684096485376358,-0.02461126632988453,-0.021036211401224136,-0.03868839889764786,-0.0217500738799572,-0.009564748033881187,-0.007649346254765987,-0.014725679531693459
96,5,4,0.72303307056427,0.5062078237533569,0.6046869158744812,0.9991320967674255,0.7207130789756775,0.996029257774353,0.31861573457717896,0.6793205142021179,0.608088493347168,0.6041775345802307,0.9986494183540344,0.7034159898757935,0.9980655908584595,0.35705819725990295,0.39825382828712463,0.3923748731613159,0.400179922580719,0.4042494297027588,0.4053334593772888,0.401172935962677,0.38679903745651245,0.3931872248649597,0.43170589208602905,0.3978395164012909,0.415889173746109,0.4153398871421814,0.42691221833229065,0.43892526626586914,0.7286282777786255,0.5942580103874207,0.7502387762069702,0.6423168182373047,0.6811951994895935,0.5668530464172363,0.6014318466186523,0.7279195785522461,0.5968679785728455,0.7491469383239746,0.6405571103096008,0.6883785128593445,0.5670124292373657,0.6107951402664185,0.004330374300479889,0.06707043200731277,-0.008359154686331749,0.022192491218447685,0.009605290368199348,0.05364946648478508,0.12318412959575653,-0.036114566028118134,-0.026270398870110512,-0.04659277945756912,-0.022344958037137985,-0.029623547568917274,-0.007489880081266165,-0.026952508836984634
97,5,4,0.7499629259109497,0.5527232885360718,0.6361364126205444,0.999207079410553,0.7475324273109436,0.996362030506134,0.38064897060394287,0.7104693055152893,0.610217273235321,0.6375992298126221,0.998763382434845,0.7316142916679382,0.9981997013092041,0.3752044439315796,0.39949968457221985,0.39580124616622925,0.39833876490592957,0.4131688177585602,0.40948939323425293,0.40875712037086487,0.38451147079467773,0.432455837726593,0.4306766390800476,0.4394844174385071,0.42661842703819275,0.43332189321517944,0.43419092893600464,0.4280981123447418,0.7255319952964783,0.5845556855201721,0.739494264125824,0.6420937776565552,0.6823534369468689,0.5648350119590759,0.6032788753509521,0.7143014073371887,0.5930927395820618,0.7260001301765442,0.6408982872962952,0.6784396171569824,0.5687394738197327,0.6100366711616516,-0.01686561107635498,0.007207317743450403,-0.04063201695680618,0.017374927178025246,0.03352689743041992,0.024445442482829094,0.0008707366068847477,-0.0502224937081337,-0.06136596202850342,-0.06929071992635727,-0.01753563992679119,-0.007116825319826603,-0.008145404048264027,-0.11209739744663239
98,5,4,0.7504033446311951,0.5930541157722473,0.6423953175544739,0.9991438388824463,0.7067640423774719,0.9957724213600159,0.4159143567085266,0.7297719120979309,0.6246196627616882,0.6509080529212952,0.998753011226654,0.7407006621360779,0.9973762631416321,0.35784289240837097,0.44044288992881775,0.4010774493217468,0.4489232897758484,0.42211097478866577,0.43444928526878357,0.4138241410255432,0.38878244161605835,0.4234689176082611,0.44625768065452576,0.4277341961860657,0.4338974356651306,0.4300752282142639,0.4369128346443176,0.4448426365852356,0.7072539329528809,0.5824670195579529,0.7128450870513916,0.6424463391304016,0.6699403524398804,0.5661858320236206,0.5922408699989319,0.70763099193573,0.5853215456008911,0.7195011377334595,0.6409981846809387,0.6721853017807007,0.5653461217880249,0.5875548720359802,0.09630067646503448,0.020864790305495262,0.09678705036640167,0.017537884414196014,0.06765469163656235,0.00011601031292229891,0.05058965086936951,0.06453374773263931,-0.05153615400195122,0.06298864632844925,-0.018000734969973564,0.029199358075857162,-0.04499916359782219,-0.0202419925481081
99,5,4,0.7126728296279907,0.6320913434028625,0.6032870411872864,0.9990989565849304,0.6712107062339783,0.9960499405860901,0.46716558933258057,0.6799565553665161,0.572303295135498,0.6021273136138916,0.9985535740852356,0.683638334274292,0.9968279004096985,0.32878991961479187,0.42500224709510803,0.4024900794029236,0.4209384024143219,0.4244648516178131,0.423591673374176,0.41753506660461426,0.3847338855266571,0.46323949098587036,0.449837863445282,0.46552592515945435,0.4415714740753174,0.45082515478134155,0.4446854591369629,0.4390484392642975,0.6915404200553894,0.5845391154289246,0.6930323839187622,0.6471049785614014,0.6575092077255249,0.5669400691986084,0.5832170844078064,0.6863222122192383,0.5931660532951355,0.691766619682312,0.6460230350494385,0.668368935585022,0.5654627680778503,0.5979105830192566,0.08188565075397491,0.004325567744672298,0.08270267397165298,-0.012008520774543285,0.05376380681991577,-0.013130689039826393,0.053257741034030914,0.11465712636709213,0.05311277508735657,0.11941631883382797,0.011842588894069195,0.08915992081165314,0.0156922098249197,0.10448701679706573
100,5,4,0.6493281722068787,0.6639688611030579,0.5483224391937256,0.99749755859375,0.6183978319168091,0.9953583478927612,0.4794832468032837,0.6564631462097168,0.5437631607055664,0.5594270825386047,0.9978941082954407,0.6822147369384766,0.9966900944709778,0.2999606430530548,0.4578835964202881,0.4057338833808899,0.46252813935279846,0.432750940322876,0.44534191489219666,0.4216330051422119,0.39087891578674316,0.4397026002407074,0.4599420130252838,0.44348493218421936,0.4439937472343445,0.4438917636871338,0.4483722150325775,0.452431857585907,0.6923587322235107,0.5786727666854858,0.6951740980148315,0.6469468474388123,0.654425859451294,0.5676215291023254,0.5762234926223755,0.7241842746734619,0.6142057180404663,0.7243831157684326,0.6470510959625244,0.6877497434616089,0.5702391862869263,0.6287543773651123,0.05262427404522896,0.03170313686132431,0.04740899056196213,0.005058276001363993,0.023019446060061455,0.02131612040102482,0.0652327835559845,0.03423253819346428,0.014483718201518059,0.03472331538796425,-0.005250065121799707,0.011808304116129875,0.011289467103779316,0.029953178018331528
101,5,4,0.618191123008728,0.692039966583252,0.5103455781936646,0.997384250164032,0.5932220816612244,0.9954724311828613,0.519077479839325,0.6678453683853149,0.5341832637786865,0.5383924245834351,0.998005211353302,0.7039162516593933,0.9969334006309509,0.2792641520500183,0.4661320149898529,0.4131823182106018,0.47206130623817444,0.44305095076560974,0.4537979066371918,0.4281485676765442,0.39911970496177673,0.4717654585838318,0.46180638670921326,0.4819028377532959,0.4578118920326233,0.4712485671043396,0.45442628860473633,0.4635430872440338,0.7027629613876343,0.5735446810722351,0.7058197855949402,0.6507928371429443,0.6557254195213318,0.5743789672851562,0.5660271048545837,0.7377607822418213,0.6180011034011841,0.7474229335784912,0.6506927609443665,0.6826422214508057,0.5801588892936707,0.6258846521377563,0.05326545238494873,0.03780016675591469,0.05155644565820694,0.009318789467215538,0.04047628864645958,0.02016644924879074,0.07508677244186401,0.009761570021510124,0.01622607186436653,0.00820149201899767,-0.00978009682148695,0.005573357921093702,0.0028975855093449354,0.06856028735637665
102,5,4,0.639687716960907,0.663036048412323,0.5154799222946167,0.9976420402526855,0.5869991779327393,0.9958751201629639,0.475111186504364,0.7006419897079468,0.5130659341812134,0.5804131031036377,0.998203456401825,0.7331101298332214,0.9972245097160339,0.2565772831439972,0.4849100112915039,0.4243275225162506,0.49469417333602905,0.4461732506752014,0.4667035937309265,0.4319538176059723,0.4305182099342346,0.49989208579063416,0.45950499176979065,0.5122782588005066,0.4581626355648041,0.4794836938381195,0.45754438638687134,0.45582184195518494,0.7015301585197449,0.5767577886581421,0.7028166055679321,0.6524364948272705,0.6637957692146301,0.57483971118927,0.5673123002052307,0.7060927748680115,0.6177133917808533,0.7039116621017456,0.6501959562301636,0.6671069264411926,0.5807543396949768,0.6263630986213684,0.09881623089313507,0.07595635950565338,0.09979347139596939,0.017060626298189163,0.08678233623504639,0.03420697897672653,0.14216718077659607,0.026044955477118492,0.03742465376853943,0.02281564101576805,-0.017328467220067978,0.027857011184096336,0.014104671776294708,0.08760831505060196
103,5,4,0.643645167350769,0.6021209955215454,0.5311301350593567,0.9978605508804321,0.5663930177688599,0.9962562322616577,0.4315737187862396,0.676618754863739,0.4754488170146942,0.5713050961494446,0.9983250498771667,0.7191112637519836,0.9974700808525085,0.23484250903129578,0.48701316118240356,0.43679118156433105,0.4978313446044922,0.44718098640441895,0.4697713255882263,0.4320053160190582,0.4470308721065521,0.47256574034690857,0.4595363140106201,0.482732355594635,0.458808034658432,0.4725876748561859,0.4532608389854431,0.45709747076034546,0.7013474106788635,0.6122233271598816,0.7041861414909363,0.6514678001403809,0.6652690172195435,0.5751018524169922,0.631093442440033,0.690575897693634,0.6175292730331421,0.702219545841217,0.6460410952568054,0.6602301597595215,0.57988440990448,0.6308523416519165,-0.0023732774425297976,0.04820234701037407,-0.02481776289641857,0.01806441694498062,0.04813722148537636,0.06056678295135498,0.02178581990301609,-0.025135034695267677,0.015981826931238174,-0.038532331585884094,-0.018223371356725693,0.013248033821582794,0.015992257744073868,0.01630798541009426
104,5,4,0.6492874026298523,0.5499701499938965,0.5402752161026001,0.998016893863678,0.5610852837562561,0.9963520169258118,0.39236098527908325,0.6936399340629578,0.4507969915866852,0.5883112549781799,0.9983348846435547,0.7410586476325989,0.9976277351379395,0.23029395937919617,0.49453410506248474,0.44140538573265076,0.5069724321365356,0.45015230774879456,0.4783089756965637,0.43840479850769043,0.4430921673774719,0.482288658618927,0.4534665048122406,0.49067139625549316,0.45906561613082886,0.48086079955101013,0.45386558771133423,0.4520966410636902,0.7040619254112244,0.6116809844970703,0.7070536613464355,0.6510670781135559,0.6687657833099365,0.5749548077583313,0.600963294506073,0.696692168712616,0.6071652173995972,0.7113251686096191,0.6445669531822205,0.6542063355445862,0.5734518766403198,0.6143951416015625,0.0167190320789814,0.08394782990217209,0.001603585435077548,0.029795438051223755,0.017161723226308823,0.04860541969537735,0.12462576478719711,-0.013194645754992962,-0.09107839316129684,-0.017740152776241302,-0.029758047312498093,-0.02891102433204651,-0.03184352442622185,-0.1458701193332672
105,5,4,0.6314049959182739,0.5198753476142883,0.5465421676635742,0.9979420900344849,0.5429098010063171,0.9963619709014893,0.38984912633895874,0.6917159557342529,0.4706294536590576,0.59897780418396,0.9980783462524414,0.7514700293540955,0.9977823495864868,0.23868316411972046,0.4873431622982025,0.4559267461299896,0.49680227041244507,0.45823779702186584,0.47732576727867126,0.4478074908256531,0.4523816704750061,0.48566174507141113,0.4559308588504791,0.4972385764122009,0.45678210258483887,0.4750436842441559,0.44915246963500977,0.45851749181747437,0.7058658003807068,0.6032984256744385,0.7098401784896851,0.6462181806564331,0.6676771640777588,0.5832965970039368,0.5959513187408447,0.7004748582839966,0.5935251116752625,0.7145116329193115,0.6379963159561157,0.6529091596603394,0.5735991597175598,0.5844752192497253,-0.0296623557806015,0.0482819601893425,-0.050726234912872314,0.02757582627236843,-0.008061427623033524,0.07413998991250992,0.006063718348741531,-0.06882858276367188,-0.011389601975679398,-0.08583971858024597,-0.027330365031957626,-0.05004897713661194,0.014829861000180244,0.0013338506687432528
107,6,2,0.6518539190292358,0.4989389181137085,0.569735050201416,0.9979842305183411,0.5832158327102661,0.9950062036514282,0.3828110098838806,0.7026687860488892,0.44498705863952637,0.6059349775314331,0.9981303811073303,0.7713326215744019,0.9974798560142517,0.23020249605178833,0.36498114466667175,0.3838765621185303,0.3623187839984894,0.3845824897289276,0.3825942277908325,0.3900606036186218,0.37817391753196716,0.3641422390937805,0.3811008632183075,0.36037424206733704,0.3792629539966583,0.37221232056617737,0.38403430581092834,0.37921738624572754,0.6616773009300232,0.5474881529808044,0.6880515217781067,0.5623334050178528,0.5911496877670288,0.5221347808837891,0.5429320335388184,0.6868499517440796,0.5365794897079468,0.7113432884216309,0.5604363679885864,0.611297607421875,0.516470730304718,0.538422703742981,-0.17151503264904022,0.07994652539491653,-0.21345166862010956,-0.003727943869307637,-0.10964679718017578,0.11547650396823883,0.06707754731178284,-0.1479080319404602,0.10499386489391327,-0.19032861292362213,0.0037988978438079357,-0.08339756727218628,0.14268939197063446,0.07936420291662216
